timestamp,relative_time,sample,co_m,eth_m,voc_m,no2,eth_gm,voc_gm,co_gm
1732725,0.0,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.32,0.04
1732979,0.254,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.32333335,0.04
1733245,0.52,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.32666668,0.04
1733503,0.778,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.33,0.04
1733754,1.029,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.33,0.04
1734008,1.283,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.33,0.04
1734268,1.543,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.33333334,0.04
1734526,1.801,Level_1_PRE-COND,2.57,1.69,0.73,0.94,0.87000006,0.33666667,0.04
1734788,2.063,Level_1_RAMP_UP,2.57,1.69,0.73,0.94,0.87000006,0.34,0.04
1735043,2.318,Level_1_RAMP_UP,2.57,1.69,0.73,0.9433333,0.87000006,0.34,0.04
1735304,2.579,Level_1_RAMP_UP,2.57,1.69,0.73,0.94666666,0.87000006,0.34,0.04
1735562,2.837,Level_1_RAMP_UP,2.57,1.69,0.73,0.94666666,0.87000006,0.34,0.04
1735813,3.088,Level_1_RAMP_UP,2.57,1.69,0.73,0.9433333,0.87000006,0.34,0.04
1736081,3.356,Level_1_RAMP_UP,2.57,1.69,0.73,0.94,0.87000006,0.34,0.04
1736346,3.621,Level_1_RAMP_UP,2.57,1.69,0.73,0.9433333,0.87000006,0.34333333,0.04
1736610,3.885,Level_1_RAMP_UP,2.57,1.69,0.73,0.94666666,0.8733333,0.34666666,0.04
1736862,4.137,Level_1_RAMP_UP,2.57,1.69,0.73,0.95,0.8733333,0.35,0.04
1737121,4.396,Level_1_RAMP_UP,2.57,1.69,0.73,0.95,0.8766667,0.35,0.04
1737373,4.648,Level_1_RAMP_UP,2.57,1.69,0.73,0.95,0.8766667,0.35,0.04
1737837,5.112,Level_1_HOLD,2.57,1.69,0.73,0.95,0.87999994,0.35,0.04
1738101,5.376,Level_1_HOLD,2.57,1.69,0.73,0.95,0.8766667,0.35,0.04
1738351,5.626,Level_1_HOLD,2.57,1.69,0.73,0.95,0.8766667,0.35,0.04
1738611,5.886,Level_1_HOLD,2.57,1.69,0.73,0.95,0.8766667,0.35333332,0.04
1738871,6.146,Level_1_HOLD,2.57,1.69,0.73,0.95,0.87999994,0.35666668,0.04
1739118,6.393,Level_1_HOLD,2.57,1.69,0.73,0.95,0.87999994,0.36,0.04
