timestamp,relative_time,sample,co_m,eth_m,voc_m,no2,eth_gm,voc_gm,co_gm
86033,14.206,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.36,0.04
86285,14.458,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.04
86540,14.713,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.04
86796,14.969,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.04
87052,15.225,Level_1_HOLD,2.5733333,1.6933333,0.73333335,0.93,0.69,0.36,0.04
87311,15.484,Level_1_HOLD,2.5766666,1.6966667,0.7366667,0.93,0.69,0.36,0.036666665
87563,15.736,Level_1_HOLD,2.5766666,1.6966667,0.7366667,0.93,0.69,0.36,0.036666665
87824,15.997,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.36,0.036666665
88086,16.259,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.04
88342,16.515,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.036666665
88593,16.766,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.036666665
88845,17.018,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.033333335
89100,17.273,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.036666665
89361,17.534,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.036666665
89621,17.794,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.04
89884,18.057,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.04
90144,18.317,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36,0.036666665
90404,18.577,Level_1_HOLD,2.5733333,1.6933333,0.73333335,0.93,0.69,0.36,0.033333335
90663,18.836,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.36,0.03333333
90924,19.097,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.36,0.033333335
91188,19.361,Level_1_HOLD,2.5733333,1.6933333,0.73333335,0.93,0.69,0.36333334,0.036666665
91451,19.624,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.36333334,0.036666665
91705,19.878,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.36333334,0.04
91962,20.135,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36333334,0.04
92217,20.39,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36333334,0.04
92484,20.657,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36666667,0.04
92735,20.908,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.36666667,0.04
92996,21.169,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.04
93250,21.423,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.04
93511,21.684,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
93764,21.937,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
94016,22.189,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.033333335
94268,22.441,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
94526,22.699,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
94784,22.957,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.04
95050,23.223,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
95309,23.482,Level_1_HOLD,2.5733333,1.6933333,0.73333335,0.93,0.69,0.37,0.036666665
95568,23.741,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.37,0.036666665
95834,24.007,Level_1_HOLD,2.573333,1.6933333,0.73333335,0.93,0.69,0.37,0.04
96084,24.257,Level_1_HOLD,2.57,1.69,0.73,0.93,0.69,0.37,0.04
96572,24.745,Level_1_PURGE,2.5733333,1.6933333,0.73333335,0.93,0.69,0.37,0.04
96824,24.997,Level_1_PURGE,2.573333,1.6933333,0.73333335,0.93,0.69,0.37,0.04
97075,25.248,Level_1_PURGE,2.573333,1.6933333,0.73333335,0.93,0.69,0.37,0.04
97333,25.506,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
97591,25.764,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
97852,26.025,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
98113,26.286,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
98373,26.546,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
98638,26.811,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
98903,27.076,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
99163,27.336,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.036666665
99417,27.59,Level_1_PURGE,2.5733333,1.6933333,0.73333335,0.93,0.69,0.37,0.036666665
99671,27.844,Level_1_PURGE,2.573333,1.6933333,0.73333335,0.93,0.69,0.37,0.04
99925,28.098,Level_1_PURGE,2.573333,1.6933333,0.73333335,0.93,0.69,0.37,0.04
100176,28.349,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
100432,28.605,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
100686,28.859,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
100936,29.109,Level_1_PURGE,2.57,1.69,0.73,0.93,0.69,0.37,0.04
116321,44.494,Level_1_PURGE,2.5866666,1.7033334,0.7366667,0.93,0.69,0.37666667,0.04
116580,44.753,Level_1_PURGE,2.5866663,1.7033334,0.7366667,0.93333334,0.69,0.38333333,0.04
116834,45.007,Level_1_PURGE,2.5866663,1.7033334,0.7366667,0.93666667,0.69,0.39,0.04
117092,45.265,Level_1_PURGE,2.57,1.69,0.73,0.94,0.69,0.39,0.04
117344,45.517,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
117605,45.778,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
117856,46.029,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
118107,46.28,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
118363,46.536,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
118620,46.793,Level_1_PURGE,2.57,1.69,0.73,0.93333334,0.69,0.39,0.04
118884,47.057,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
119140,47.313,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
119392,47.565,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
119655,47.828,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
119916,48.089,Level_1_PURGE,2.57,1.69,0.73,0.93666667,0.69,0.39,0.04
